currencyCode,tierMinimumUnits,retailPrice,unitPrice,armRegionName,location,effectiveStartDate,meterId,meterName,productId,skuId,productName,skuName,serviceName,serviceId,serviceFamily,unitOfMeasure,type,isPrimaryMeterRegion,armSkuName,reservationTerm
USD,0.0,2.476848,2.476848,koreacentral,KR Central,2018-10-08T00:00:00Z,653cfaae-dac7-4668-902e-c033ba142ee0,vCore,DZH318Z0BJRQ,DZH318Z0BJRQ/0034,SQL Managed Instance Hyperscale - Compute Gen5,24 vCore,SQL Managed Instance,DZH318XWNZTN,Databases,1 Hour,Consumption,False,SQLMI_HS_Compute_Gen5_24,
USD,0.0,11.008384,11.008384,koreacentral,KR Central,2025-07-01T00:00:00Z,0fc6c500-1e1a-4d47-9c73-ff0db2cff60e,vCore,DZH318Z0BPXH,DZH318Z0BPXH/00DT,SQL Database Single/Elastic Pool Business Critical - Compute Gen5,32 vCore,SQL Database,DZH3180HX10K,Databases,1 Hour,Consumption,False,SQLDB_BC_Compute_Gen5_32,
USD,0.0,0.01,0.01,koreacentral,KR Central,2024-05-01T00:00:00Z,59b44750-49b9-5776-900f-80591d5d2b60,vCore,DZH318Z08M0D,DZH318Z08M0D/015S,SQL Database Single/Elastic Pool Hyperscale - Compute DC-Series,12 vCore,SQL Database,DZH3180HX10K,Databases,1 Hour,Consumption,True,12 vCore,
USD,0.0,0.190755,0.190755,koreacentral,KR Central,2022-10-01T00:00:00Z,5a53c85b-d4ea-54da-9aa1-3374af4751db,Standard_E2as_v5 vCore,DZH318Z08VF5,DZH318Z08VF5/0BDD,Azure Managed Instance for Apache Cassandra - Compute,Apache_Cassandra_Standard_E2as_v5,Azure Managed Instance for Apache Cassandra,DZH317NW2D37,Databases,1 Hour,Consumption,True,Apache_Cassandra_Standard_E2as_v5,
USD,0.0,25.091,25.091,koreacentral,KR Central,2025-06-01T00:00:00Z,5a770084-6d1c-5eb7-bfa7-d69c827b3390,M1500 Cache Instance,DZH318Z0CSLD,DZH318Z0CSLD/01LZ,Azure Managed Redis - Memory Optimized,M1500,Redis Cache,DZH314LP4PZS,Databases,1 Hour,Consumption,True,M1500,
USD,0.0,1.9,1.9,koreacentral,KR Central,2023-06-01T00:00:00Z,c6efb322-d78e-571b-a858-cdc8d2aa03e6,vCore,DZH318Z0B17J,DZH318Z0B17J/008Q,SQL Managed Instance Business Critical - Premium Series Compute,4 vCore,SQL Managed Instance,DZH318XWNZTN,Databases,1 Hour,Consumption,False,4 vCore,
USD,0.0,0.039,0.039,koreacentral,KR Central,2025-06-01T00:00:00Z,5b15609a-5422-5812-b711-fcee7e36d589,B1 Cache Instance,DZH318Z08MJT,DZH318Z08MJT/006H,Azure Managed Redis - Balanced,B1,Redis Cache,DZH314LP4PZS,Databases,1 Hour,Consumption,True,Azure_Redis_Cache_General_Purpose_B1,
USD,0.0,0.79,0.79,koreacentral,KR Central,2021-08-01T00:00:00Z,5b35fb59-cab9-549c-b1cc-c71e1e67afa9,vCore,DZH318Z09PHV,DZH318Z09PHV/009Q,SQL Database SingleDB Hyperscale - Serverless - Compute Gen5,1 vCore,SQL Database,DZH3180HX10K,Databases,1 Hour,Consumption,True,1 vCore,
USD,0.0,0.1208,0.1208,koreacentral,KR Central,2019-02-01T00:00:00Z,5b381439-9540-4ad3-9246-b55139d83073,vCore,DZH318Z0BJRX,DZH318Z0BJRX/0024,Azure Database for MariaDB Single Server General Purpose - Compute Gen5,1 vCore,Azure Database for MariaDB,DZH31974T4H6,Databases,1 Hour,Consumption,True,,
USD,0.0,0.213,0.213,koreacentral,KR Central,2024-10-01T00:00:00Z,5b5a03d0-d74e-5ec7-90e7-29de7b35711e,Standard E2s v4 vCore,DZH318Z08VF5,DZH318Z08VF5/0K9J,Azure Managed Instance for Apache Cassandra - Compute,Standard E2s v4,Azure Managed Instance for Apache Cassandra,DZH317NW2D37,Databases,1 Hour,Consumption,True,Apache_Cassandra_Standard_E2s_v4,
USD,0.0,0.1418,0.1418,koreacentral,KR Central,2021-08-01T00:00:00Z,5b77a38e-90d1-5ef9-90d9-2b6762123327,vCore,DZH318Z0DCRV,DZH318Z0DCRV/0076,Azure Database for MySQL Flexible Server Business Critical Compute,1 vCore,Azure Database for MySQL,DZH317NR0P99,Databases,1 Hour,Consumption,True,AzureDB_MySQL_Flexible_Server_Memory_Optimized_Edsv4Series_Compute,
USD,0.0,0.1418,0.1418,koreacentral,KR Central,2019-02-01T00:00:00Z,c6b34429-615e-47d7-a643-fbccabed7f0f,vCore,DZH318Z0BJRW,DZH318Z0BJRW/002C,Azure Database for MariaDB Single Server Memory Optimized - Compute Gen5,vCore,Azure Database for MariaDB,DZH31974T4H6,Databases,1 Hour,Consumption,False,AzureDB_MariaDB_Memory_Optimized_Compute_Gen5,
USD,0.0,0.295,0.295,koreacentral,KR Central,2018-12-01T00:00:00Z,5cbdc1be-1b29-42ce-ae7a-451636b8ae85,Business Critical Data Stored,DZH318Z0BQDX,DZH318Z0BQDX/0012,SQL Managed Instance Business Critical - Storage,Business Critical,SQL Managed Instance,DZH318XWNZTN,Databases,1 GB/Month,Consumption,True,,
USD,0.0,8.463,8.463,koreacentral,KR Central,2025-06-01T00:00:00Z,5cd399b4-db18-5741-99de-3e2cbde72cd5,X150 Cache Instance,DZH318Z0LKL8,DZH318Z0LKL8/00H6,Azure Managed Redis - Compute Optimized,X150,Redis Cache,DZH314LP4PZS,Databases,1 Hour,Consumption,True,X150,
USD,0.0,0.51,0.51,koreacentral,KR Central,2021-08-01T00:00:00Z,5cd5e088-f3f5-5526-8658-829df4671ec8,vCore,DZH318Z09PJB,DZH318Z09PJB/00B5,SQL Database SingleDB Hyperscale - Serverless - Read Repl - Compute Gen5,1 vCore,SQL Database,DZH3180HX10K,Databases,1 Hour,Consumption,True,1 vCore,
USD,0.0,99.0,99.0,koreacentral,KR Central,2017-02-01T00:00:00Z,5ce20447-0b91-42ee-af04-9f91c4354b97,P6 Secondary DTU,DZH318Z0BQHC,DZH318Z0BQHC/00HR,SQL Database Single Premium,P6 Secondary,SQL Database,DZH3180HX10K,Databases,1/Day,Consumption,True,,
USD,0.0,0.206406,0.206406,koreacentral,KR Central,2025-07-01T00:00:00Z,57e1cedd-0a94-4832-b55e-295345c235e9,vCore,DZH318Z0BXXX,DZH318Z0BXXX/001W,SQL Database SingleDB/Elastic Pool Hyperscale - Compute Gen5,vCore,SQL Database,DZH3180HX10K,Databases,1 Hour,Consumption,False,SQLDB_HyperScale_Compute_Gen5,
USD,0.0,1175.0,1175.0,koreacentral,KR Central,2025-07-01T00:00:00Z,57e1cedd-0a94-4832-b55e-295345c235e9,vCore,DZH318Z0BXXX,DZH318Z0BXXX/0105,SQL Database SingleDB/Elastic Pool Hyperscale - Compute Gen5,vCore,SQL Database,DZH3180HX10K,Databases,1 Hour,Reservation,False,SQLDB_HyperScale_Compute_Gen5,1 Year
USD,0.0,2441.0,2441.0,koreacentral,KR Central,2025-07-01T00:00:00Z,57e1cedd-0a94-4832-b55e-295345c235e9,vCore,DZH318Z0BXXX,DZH318Z0BXXX/0104,SQL Database SingleDB/Elastic Pool Hyperscale - Compute Gen5,vCore,SQL Database,DZH3180HX10K,Databases,1 Hour,Reservation,False,SQLDB_HyperScale_Compute_Gen5,3 Years
USD,0.0,0.206406,0.206406,koreacentral,KR Central,2025-07-01T00:00:00Z,dd0671e2-c140-5504-a49b-b1098699e21e,vCore,DZH318Z0B0B5,DZH318Z0B0B5/014N,SQL Database Single/Elastic Pool Hyperscale - Premium Series Compute,vCore,SQL Database,DZH3180HX10K,Databases,1 Hour,Consumption,False,SQLDB_HyperScale_Compute_Premium,
USD,0.0,1175.0,1175.0,koreacentral,KR Central,2025-07-01T00:00:00Z,dd0671e2-c140-5504-a49b-b1098699e21e,vCore,DZH318Z0B0B5,DZH318Z0B0B5/017P,SQL Database Single/Elastic Pool Hyperscale - Premium Series Compute,vCore,SQL Database,DZH3180HX10K,Databases,1 Hour,Reservation,False,SQLDB_HyperScale_Compute_Premium,1 Year
USD,0.0,2441.0,2441.0,koreacentral,KR Central,2025-07-01T00:00:00Z,dd0671e2-c140-5504-a49b-b1098699e21e,vCore,DZH318Z0B0B5,DZH318Z0B0B5/019K,SQL Database Single/Elastic Pool Hyperscale - Premium Series Compute,vCore,SQL Database,DZH3180HX10K,Databases,1 Hour,Reservation,False,SQLDB_HyperScale_Compute_Premium,3 Years
USD,0.0,9.6,9.6,koreacentral,KR Central,2023-03-01T00:00:00Z,5d3fdd83-1967-50ad-80c0-9172f86fc0f7,vCore,DZH318Z0KDVH,DZH318Z0KDVH/004F,Azure Database for PostgreSQL Flexible Server Memory Optimized Eadsv5 Series Compute,64 vCore,Azure Database for PostgreSQL,DZH3199QPQTD,Databases,1 Hour,Consumption,True,Azure_Database_for_PostgreSQL_Flexible_Server_Memory_Purpose_Eadsv5_Series_Compute_64_vCore,
USD,0.0,4.874944,4.874944,koreacentral,KR Central,2025-06-01T00:00:00Z,1e975f1a-6b4e-42fc-b6f9-39cff28b69ba,vCore,DZH318Z0C1XN,DZH318Z0C1XN/003P,Azure Cosmos DB for PostgreSQL Compute- Coordinator Node,32 vCore,Azure Database for PostgreSQL,DZH3199QPQTD,Databases,1 Hour,Consumption,False,AzureDB_PostgreSQL_Hyperscale_Coordinator_Node_32vCore,
USD,0.0,50.0,50.0,koreacentral,KR Central,2016-09-01T00:00:00Z,ec512cda-5778-4fb9-b9f8-cac82ff35b17,100 DSUs,DZH318Z0BNWK,DZH318Z0BNWK/00L6,SQL Server Stretch Database,DSU2000,SQL Server Stretch Database,DZH3181TS4Z3,Databases,1/Hour,Consumption,False,,
USD,0.0,1.238436,1.238436,koreacentral,KR Central,2025-06-01T00:00:00Z,9b6025e3-1701-5f68-a8e5-5a31df1ac457,Zone Redundancy vCore,DZH318Z0BPXL,DZH318Z0BPXL/0460,SQL Database Single/Elastic Pool General Purpose - Compute Gen5,12 vCore Zone Redundancy,SQL Database,DZH3180HX10K,Databases,1 Hour,Consumption,False,SQLDB_GP_Compute_Gen5_12,
USD,0.0,0.17145,0.17145,koreacentral,KR Central,2025-06-01T00:00:00Z,b9d71fa1-5c99-4a86-adc4-5e4d9aa2343b,vCore,DZH318Z0C1XP,DZH318Z0C1XP/009T,Azure Cosmos DB for PostgreSQL Compute- Worker Node,vCore,Azure Database for PostgreSQL,DZH3199QPQTD,Databases,1 Hour,Consumption,False,AzureDB_PostgreSQL_Hyperscale_Worker_Node_vCore,
USD,0.0,996.0,996.0,koreacentral,KR Central,2025-06-01T00:00:00Z,b9d71fa1-5c99-4a86-adc4-5e4d9aa2343b,vCore,DZH318Z0C1XP,DZH318Z0C1XP/009W,Azure Cosmos DB for PostgreSQL Compute- Worker Node,vCore,Azure Database for PostgreSQL,DZH3199QPQTD,Databases,1 Hour,Reservation,False,AzureDB_PostgreSQL_Hyperscale_Worker_Node_vCore,1 Year
USD,0.0,2006.0,2006.0,koreacentral,KR Central,2025-06-01T00:00:00Z,b9d71fa1-5c99-4a86-adc4-5e4d9aa2343b,vCore,DZH318Z0C1XP,DZH318Z0C1XP/009V,Azure Cosmos DB for PostgreSQL Compute- Worker Node,vCore,Azure Database for PostgreSQL,DZH3199QPQTD,Databases,1 Hour,Reservation,False,AzureDB_PostgreSQL_Hyperscale_Worker_Node_vCore,3 Years
USD,0.0,1.179174,1.179174,koreacentral,KR Central,2020-01-01T00:00:00Z,ecebd20e-4271-4834-8352-569fe4cebdaf,vCore,DZH318Z0C124,DZH318Z0C124/008V,SQL Database General Purpose - Serverless - Compute Gen5,2 vCore,SQL Database,DZH3180HX10K,Databases,1 Hour,Consumption,False,,
USD,0.0,0.118,0.118,koreacentral,KR Central,2025-07-01T00:00:00Z,5e79aaa6-4897-53e1-9897-e9d258df2ef5,1 vCore,DZH318Z0TRNB,DZH318Z0TRNB/000N,Azure Database for MySQL Flexible Server General Purpose Ddsv5 Series Compute,1 vCore,Azure Database for MySQL,DZH317NR0P99,Databases,1 Hour,Consumption,True,AzureDB_MySQL_Flexible_Server_General_Purpose_Compute_Ddsv5_Series,
USD,0.0,0.2064,0.2064,koreacentral,KR Central,2023-10-01T00:00:00Z,5eaa9fff-9e74-5c70-9345-8d71bf0bb185,vCore,DZH318Z0J95H,DZH318Z0J95H/0141,Azure Cosmos DB for MongoDB vCore,B2MS,Azure Cosmos DB,DZH317DL9CC7,Databases,1 Hour,Consumption,True,B2MS,
USD,0.0,6.44,6.44,koreacentral,KR Central,2019-12-03T00:00:00Z,5f0af807-c26c-4361-a608-40daaa0c217e,P5 Cache Instance,DZH318Z0BQGP,DZH318Z0BQGP/0006,Azure Redis Cache Premium,P5,Redis Cache,DZH314LP4PZS,Databases,1 Hour,Consumption,True,Azure_Redis_Cache_Premium_P5_Cache,
USD,0.0,36091.0,36091.0,koreacentral,KR Central,2019-09-01T00:00:00Z,5f0af807-c26c-4361-a608-40daaa0c217e,P5 Cache Instance,DZH318Z0BQGP,DZH318Z0BQGP/00DR,Azure Redis Cache Premium,P5,Redis Cache,DZH314LP4PZS,Databases,1 Hour,Reservation,True,Azure_Redis_Cache_Premium_P5_Cache,1 Year
USD,0.0,76130.0,76130.0,koreacentral,KR Central,2019-09-01T00:00:00Z,5f0af807-c26c-4361-a608-40daaa0c217e,P5 Cache Instance,DZH318Z0BQGP,DZH318Z0BQGP/00DS,Azure Redis Cache Premium,P5,Redis Cache,DZH314LP4PZS,Databases,1 Hour,Reservation,True,Azure_Redis_Cache_Premium_P5_Cache,3 Years
USD,0.0,0.1418,0.1418,koreacentral,KR Central,2025-07-01T00:00:00Z,60005bdb-39d0-5b8e-816f-09bab59387f7,1 vCore,DZH318Z0TSCQ,DZH318Z0TSCQ/001N,Azure Database for MySQL Flexible Server Confidential Compute ECadsv6 Series,1 vCore,Azure Database for MySQL,DZH317NR0P99,Databases,1 Hour,Consumption,True,AzureDB_MySQL_Flexible_Server_Confidential_Compute_ECadsv6_Series,
USD,0.0,1.968,1.968,koreacentral,KR Central,2023-03-01T00:00:00Z,60095fb2-644d-5d1f-a39a-f81bd20263e5,vCore,DZH318Z0KF1X,DZH318Z0KF1X/0053,Azure Database for PostgreSQL Flexible Server General Purpose Dadsv5 Series Compute,16 vCore,Azure Database for PostgreSQL,DZH3199QPQTD,Databases,1 Hour,Consumption,True,Standard_D16ads_v5,
USD,0.0,0.01,0.01,koreacentral,KR Central,2024-05-01T00:00:00Z,604213a8-adcd-58ec-8f7c-73581e9264c3,vCore,DZH318Z08M0D,DZH318Z08M0D/015R,SQL Database Single/Elastic Pool Hyperscale - Compute DC-Series,18 vCore,SQL Database,DZH3180HX10K,Databases,1 Hour,Consumption,True,18 vCore,
USD,0.0,17.8308,17.8308,koreacentral,KR Central,2025-06-01T00:00:00Z,b9d71fa1-5c99-4a86-adc4-5e4d9aa2343b,vCore,DZH318Z0C1XP,DZH318Z0C1XP/00XF,Azure Cosmos DB for PostgreSQL Compute- Worker Node,104 vCores,Azure Database for PostgreSQL,DZH3199QPQTD,Databases,1 Hour,Consumption,False,AzureDB_PostgreSQL_Hyperscale_Worker_Node_104vCore,
USD,0.0,1.32,1.32,koreacentral,KR Central,2017-02-01T00:00:00Z,607ee3a1-99b2-477a-9598-db6715d71225,C6 Cache,DZH318Z0BQH5,DZH318Z0BQH5/0007,Azure Redis Cache Basic,C6,Redis Cache,DZH314LP4PZS,Databases,1 Hour,Consumption,True,Azure_Redis_Cache_Basic_C6_Cache,
USD,0.0,0.271,0.271,koreacentral,KR Central,2024-08-01T00:00:00Z,61ed1b6d-6c40-57df-96da-c75389299fb5,General Purpose Zone Redundancy Data Stored,DZH318Z0BQDW,DZH318Z0BQDW/002S,SQL Database Single/Elastic Pool General Purpose - Storage,General Purpose Zone Redundancy,SQL Database,DZH3180HX10K,Databases,1 GB/Month,Consumption,True,,
USD,0.0,0.8256,0.8256,koreacentral,KR Central,2023-10-01T00:00:00Z,6225bccf-6d0a-5574-9589-0c1632a83cea,vCore,DZH318Z0J95H,DZH318Z0J95H/0144,Azure Cosmos DB for MongoDB vCore,B8MS,Azure Cosmos DB,DZH317DL9CC7,Databases,1 Hour,Consumption,True,B8MS,
USD,0.0,0.057,0.057,koreacentral,KR Central,2021-06-01T00:00:00Z,622a6aca-7710-52e4-a585-e3134923cf01,Additional IOPS,DZH318Z0DCQ4,DZH318Z0DCQ4/002K,Az DB for MySQL Flexible Server Storage,Additional IOPS,Azure Database for MySQL,DZH317NR0P99,Databases,1 IOPS/Month,Consumption,True,Additional IOPS,
USD,0.0,14.624832,14.624832,koreacentral,KR Central,2025-06-01T00:00:00Z,1e975f1a-6b4e-42fc-b6f9-39cff28b69ba,vCore,DZH318Z0C1XN,DZH318Z0C1XN/00TR,Azure Cosmos DB for PostgreSQL Compute- Coordinator Node,96 vCores,Azure Database for PostgreSQL,DZH3199QPQTD,Databases,1 Hour,Consumption,False,AzureDB_PostgreSQL_Hyperscale_Coordinator_Node_96vCore,
USD,0.0,1.296,1.296,koreacentral,KR Central,2025-02-01T00:00:00Z,624ee854-2f7e-52c8-bc27-e4a3060465db,Standard_D16s_v4 vCore,DZH318Z08VF5,DZH318Z08VF5/0LJ0,Azure Managed Instance for Apache Cassandra - Compute,Standard_D16s_v4,Azure Managed Instance for Apache Cassandra,DZH317NW2D37,Databases,1 Hour,Consumption,True,Standard_D16s_v4,
USD,0.0,101.616,101.616,koreacentral,KR Central,2017-02-01T00:00:00Z,cefd815c-1662-4b31-9423-cf1503649807,100 DWUs,DZH318Z0BZ1C,DZH318Z0BZ1C/0095,SQL Data Warehouse Compute Optimized Gen1,DWU6000,SQL Data Warehouse,DZH316GM4MNQ,Databases,1/Hour,Consumption,False,,
USD,0.0,1.972,1.972,koreacentral,KR Central,2025-07-01T00:00:00Z,05c413af-95c7-5cb7-9690-453d6fd01272,vCore,DZH318Z08M0D,DZH318Z08M0D/00CG,SQL Database Single/Elastic Pool Hyperscale - Compute DC-Series,4 vCore,SQL Database,DZH3180HX10K,Databases,1 Hour,Consumption,False,,
USD,0.0,5.43402,5.43402,koreacentral,KR Central,2025-06-01T00:00:00Z,c3162f53-8b04-4773-ae24-b991f7a8d95d,vCore,DZH318Z0CGTV,DZH318Z0CGTV/00XK,SQL Database Single/Elastic Pool General Purpose - Compute FSv2 Series,36 vCore,SQL Database,DZH3180HX10K,Databases,1 Hour,Consumption,False,36 vCore,
USD,0.0,0.412812,0.412812,koreacentral,KR Central,2025-07-01T00:00:00Z,57e1cedd-0a94-4832-b55e-295345c235e9,vCore,DZH318Z0BXXX,DZH318Z0BXXX/001X,SQL Database SingleDB/Elastic Pool Hyperscale - Compute Gen5,2 vCore,SQL Database,DZH3180HX10K,Databases,1 Hour,Consumption,False,SQLDB_HS_Compute_Gen5_2,
USD,0.0,2.958,2.958,koreacentral,KR Central,2025-07-01T00:00:00Z,509a5732-e15a-572a-ae85-b5ed39fedb1b,vCore,DZH318Z08M0D,DZH318Z08M0D/005G,SQL Database Single/Elastic Pool Hyperscale - Compute DC-Series,6 vCore,SQL Database,DZH3180HX10K,Databases,1 Hour,Consumption,False,,
USD,0.0,16.51248,16.51248,koreacentral,KR Central,2025-07-01T00:00:00Z,57e1cedd-0a94-4832-b55e-295345c235e9,vCore,DZH318Z0BXXX,DZH318Z0BXXX/001Q,SQL Database SingleDB/Elastic Pool Hyperscale - Compute Gen5,80 vCore,SQL Database,DZH3180HX10K,Databases,1 Hour,Consumption,False,SQLDB_HS_Compute_Gen5_80,
USD,0.0,3.8656,3.8656,koreacentral,KR Central,2025-06-01T00:00:00Z,273d32c3-fc8d-4600-8fa8-08795d24f214,vCore,DZH318Z0BQJ1,DZH318Z0BQJ1/00NR,Azure Database for PostgreSQL Single Server General Purpose - Compute Gen5,32 vCore,Azure Database for PostgreSQL,DZH3199QPQTD,Databases,1 Hour,Consumption,False,,
USD,0.0,8.25624,8.25624,koreacentral,KR Central,2025-07-01T00:00:00Z,57e1cedd-0a94-4832-b55e-295345c235e9,vCore,DZH318Z0BXXX,DZH318Z0BXXX/017R,SQL Database SingleDB/Elastic Pool Hyperscale - Compute Gen5,40 vCore,SQL Database,DZH3180HX10K,Databases,1 Hour,Consumption,False,SQLDB_HS_Compute_Gen5_40,
USD,0.0,0.665,0.665,koreacentral,KR Central,2023-06-01T00:00:00Z,644b11f0-f82b-524e-b0ac-d0f3d0ffc5bc,vCore,DZH318Z0B173,DZH318Z0B173/00BS,SQL Managed Instance Business Critical - Premium Series Memory Optimized Compute,1 vCore,SQL Managed Instance,DZH318XWNZTN,Databases,1 Hour,Consumption,True,1 vCore,
USD,0.0,18.121,18.121,koreacentral,KR Central,2025-06-01T00:00:00Z,6458588d-1285-5e8f-9d3c-558ba161835a,B700 Cache Instance,DZH318Z08MJT,DZH318Z08MJT/0215,Azure Managed Redis - Balanced,B700,Redis Cache,DZH314LP4PZS,Databases,1 Hour,Consumption,True,B700,
USD,0.0,1.651232,1.651232,koreacentral,KR Central,2018-10-08T00:00:00Z,653cfaae-dac7-4668-902e-c033ba142ee0,vCore,DZH318Z0BJRQ,DZH318Z0BJRQ/008Q,SQL Managed Instance Hyperscale - Compute Gen5,16 vCore,SQL Managed Instance,DZH318XWNZTN,Databases,1 Hour,Consumption,False,SQLMI_HS_Compute_Gen5_16,
USD,0.0,7.601,7.601,koreacentral,KR Central,2023-06-01T00:00:00Z,c6efb322-d78e-571b-a858-cdc8d2aa03e6,vCore,DZH318Z0B17J,DZH318Z0B17J/005H,SQL Managed Instance Business Critical - Premium Series Compute,16 vCore,SQL Managed Instance,DZH318XWNZTN,Databases,1 Hour,Consumption,False,16 vCore,
USD,0.0,0.0,0.0,koreacentral,KR Central,2020-08-01T00:00:00Z,64f6cce2-387b-5cc8-9f83-08dbf1c749ea,vCore,DZH318Z0D9V9,DZH318Z0D9V9/000Q,Azure Arc Enabled PostgreSQL Hyperscale,vCore,Azure Arc Enabled Databases,DZH3156C3V0M,Databases,1 Hour,Consumption,True,,
USD,0.0,0.103202,0.103202,koreacentral,KR Central,2018-10-08T00:00:00Z,653cfaae-dac7-4668-902e-c033ba142ee0,vCore,DZH318Z0BJRQ,DZH318Z0BJRQ/003C,SQL Managed Instance Hyperscale - Compute Gen5,1 vCore,SQL Managed Instance,DZH318XWNZTN,Databases,1 Hour,Consumption,True,,
USD,0.0,2.349,2.349,koreacentral,KR Central,2022-10-01T00:00:00Z,65673dd0-3364-5d6a-aa81-3dae67f3b7dc,Standard_L16s_v3 vCore,DZH318Z08VF5,DZH318Z08VF5/0BD4,Azure Managed Instance for Apache Cassandra - Compute,Apache_Cassandra_Standard_L16s_v3,Azure Managed Instance for Apache Cassandra,DZH317NW2D37,Databases,1 Hour,Consumption,True,Apache_Cassandra_Standard_L16s_v3,
USD,0.0,0.44,0.44,koreacentral,KR Central,2025-07-01T00:00:00Z,6623fdbe-008f-50b0-81ef-1f186f57b187,Standard_E4ads_v5 vCore,DZH318Z08VF5,DZH318Z08VF5/093S,Azure Managed Instance for Apache Cassandra - Compute,Apache_Cassandra_Standard_E4ads_v5,Azure Managed Instance for Apache Cassandra,DZH317NW2D37,Databases,1 Hour,Consumption,True,Apache_Cassandra_Standard_E4ads_v5,
USD,0.0,0.123,0.123,koreacentral,KR Central,2021-09-01T00:00:00Z,665af6c1-86f8-5670-9dd9-6c9e84236417,vCore,DZH318Z09SM2,DZH318Z09SM2/0151,Azure Database for PostgreSQL Flexible Server General Purpose Ddsv4 Series Compute,1 vCore,Azure Database for PostgreSQL,DZH3199QPQTD,Databases,1 Hour,Consumption,True,AzureDB_PostgreSQL_Flexible_Server_General_Purpose_Ddsv4Series_Compute,
USD,0.0,0.1357,0.1357,koreacentral,KR Central,2018-10-05T00:00:00Z,66c84c95-35bf-4751-adaf-089476fd3c4b,General Purpose Data Stored,DZH318Z0BQCS,DZH318Z0BQCS/000Q,SQL Managed Instance General Purpose - Storage,General Purpose,SQL Managed Instance,DZH318XWNZTN,Databases,1 GB/Month,Consumption,True,,
USD,0.0,4.56,4.56,koreacentral,KR Central,2020-11-04T00:00:00Z,674f8c4e-b0a1-4659-8a22-41e1ab840486,E32s,DZH318Z0CCGL,DZH318Z0CCGL/0040,Azure Cosmos DB Dedicated Gateway - Memory Optimized,E32s,Azure Cosmos DB,DZH317DL9CC7,Databases,1 Hour,Consumption,True,,
USD,0.0,16.08,16.08,koreacentral,KR Central,2025-04-01T00:00:00Z,a3981eb7-093e-4e4d-902d-1c5cb88d583c,eDTUs,DZH318Z0BQHM,DZH318Z0BQHM/000S,SQL Database Elastic Pool - Basic,300 DTU Pack,SQL Database,DZH3180HX10K,Databases,1/Day,Consumption,False,,
USD,0.0,11.323,11.323,koreacentral,KR Central,2025-05-01T00:00:00Z,67bc2a55-278a-57d7-955a-78a8fa0b0e70,A1500 Cache Instance,DZH318Z0LKKN,DZH318Z0LKKN/007M,Azure Managed Redis - Flash Optimized,A1500,Redis Cache,DZH314LP4PZS,Databases,1 Hour,Consumption,True,A1500,
USD,0.0,22.76427,22.76427,koreacentral,KR Central,2020-07-23T00:00:00Z,6dec411c-de74-4e8d-9f17-89ffd49b99cd,vCore,DZH318Z0CGVC,DZH318Z0CGVC/00XT,SQL Database Single/Elastic Pool Business Critical - Compute M Series,12 vCore,SQL Database,DZH3180HX10K,Databases,1 Hour,Consumption,False,12 vCore,
USD,0.0,0.823,0.823,koreacentral,KR Central,2017-02-01T00:00:00Z,67fff3ed-5409-4dea-a241-94e6e721c384,C4 Cache,DZH318Z0BQH2,DZH318Z0BQH2/002W,Azure Redis Cache Standard,C4,Redis Cache,DZH314LP4PZS,Databases,1 Hour,Consumption,True,Azure_Redis_Cache_Standard_C4_Cache,
USD,0.0,0.1418,0.1418,koreacentral,KR Central,2022-05-01T00:00:00Z,680db3da-2abf-5986-9865-f41102c16479,vCore,DZH318Z0DCQ6,DZH318Z0DCQ6/006C,Azure Database for MySQL Flexible Server Business Critical Ev3 Series Compute,1 vCore,Azure Database for MySQL,DZH317NR0P99,Databases,1 Hour,Consumption,True,1 vCore,
USD,0.0,0.056,0.056,koreacentral,KR Central,2018-01-01T00:00:00Z,68c5b4d3-ece6-4eb5-9dc2-a241c247bb2a,2 vCore,DZH318Z0BNX4,DZH318Z0BNX4/0026,Azure Database Migration Service Basic Compute,2 vCore,Azure Database Migration Service,DZH316FHH9D1,Databases,1 Hour,Consumption,True,,
USD,0.0,0.1418,0.1418,koreacentral,KR Central,2018-05-01T00:00:00Z,691ccfed-94ac-460c-b1f6-3355aa8c17dd,vCore,DZH318Z0BQKK,DZH318Z0BQKK/0100,Azure Database for PostgreSQL Single Server Memory Optimized - Compute Gen5,1 vCore,Azure Database for PostgreSQL,DZH3199QPQTD,Databases,1 Hour,Consumption,True,,
USD,0.0,16.512576,16.512576,koreacentral,KR Central,2025-07-01T00:00:00Z,0fc6c500-1e1a-4d47-9c73-ff0db2cff60e,vCore,DZH318Z0BPXH,DZH318Z0BPXH/00FV,SQL Database Single/Elastic Pool Business Critical - Compute Gen5,48 vCore,SQL Database,DZH3180HX10K,Databases,1 Hour,Consumption,False,SQLDB_BC_Compute_Gen5_48,
USD,0.0,3.62268,3.62268,koreacentral,KR Central,2025-06-01T00:00:00Z,c3162f53-8b04-4773-ae24-b991f7a8d95d,vCore,DZH318Z0CGTV,DZH318Z0CGTV/011D,SQL Database Single/Elastic Pool General Purpose - Compute FSv2 Series,24 vCore,SQL Database,DZH3180HX10K,Databases,1 Hour,Consumption,False,24 vCore,
