armRegionName,serviceFamily,serviceName,skuName,armSkuName,retailPrice,priceType,reservationTerm,unitOfMeasure,currencyCode
koreacentral,Compute,Virtual Machines,D16ads v6 Low Priority,Standard_D16ads_v6,0.225,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D32d v4,Standard_D32d_v4,3.696,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D32d v4,Standard_D32d_v4,2.224,,,1 Hour,USD
koreacentral,Compute,Azure App Service,I2 v2,App_Service_I2_v2_windows,1.146,,,1 Hour,USD
koreacentral,Compute,Azure App Service,I2 v2,App_Service_I2_v2_windows,7096.0,,1 Year,1 Hour,USD
koreacentral,Compute,Azure App Service,I2 v2,App_Service_I2_v2_windows,16188.0,,3 Years,1 Hour,USD
koreacentral,Compute,Azure App Service,S1,,0.106,,,1 Hour,USD
koreacentral,Compute,Azure App Service,S1,,0.071,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D96alds v6 Spot,Standard_D96alds_v6,0.806932,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D48ls v6,Standard_D48ls_v6,4.627,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D48ls v6,Standard_D48ls_v6,2.419,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,FX12-6ms v2 Spot,Standard_FX12-6ms_v2,0.39648,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,FX12-6ms v2 Spot,Standard_FX12-6ms_v2,0.30816,,,1 Hour,USD
koreacentral,Compute,Azure App Service,I13,I13,2.708,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D48s v3,Standard_D48s_v3,2.952,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D48s v3,Standard_D48s_v3,14911.0,,1 Year,1 Hour,USD
koreacentral,Compute,Virtual Machines,D48s v3,Standard_D48s_v3,29092.0,,3 Years,1 Hour,USD
koreacentral,Compute,Virtual Machines,D64als v6,Standard_D64als_v6,6.112,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D64als v6,Standard_D64als_v6,3.168,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D2als v6 Low Priority,Standard_D2als_v6,0.0764,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D2als v6 Low Priority,Standard_D2als_v6,0.0198,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,HX176-24rs,Standard_HX176-24rs,19.76,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,HX176-24rs,Standard_HX176-24rs,11.664,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,NC24rs v3,Standard_NC24rs_v3,19.734,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,NC24rs v3,Standard_NC24rs_v3,18.63,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D16ds v6 Spot,Standard_D16ds_v6,0.17542,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D16 v3,Standard_D16_v3,0.984,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D16 v3,Standard_D16_v3,4808.0,,1 Year,1 Hour,USD
koreacentral,Compute,Virtual Machines,D16 v3,Standard_D16_v3,9881.0,,3 Years,1 Hour,USD
koreacentral,Compute,Virtual Machines,D8s v6 Spot,Standard_D8s_v6,0.071027,,,1 Hour,USD
koreacentral,Compute,Azure App Service,P4mv3,Standard_P4_mv3_Windows,3.0176,,,1 Hour,USD
koreacentral,Compute,Azure App Service,P4mv3,Standard_P4_mv3_Windows,1.0825,,,1 Hour,USD
koreacentral,Compute,Azure App Service,P4mv3,Standard_P4_mv3_Windows,19439.0,,1 Year,1 Hour,USD
koreacentral,Compute,Azure App Service,P4mv3,Standard_P4_mv3_Windows,46324.0,,3 Years,1 Hour,USD
koreacentral,Compute,Virtual Machines,FX8-2ms v2,Standard_FX8-2ms_v2,1.284,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,FX8-2ms v2,Standard_FX8-2ms_v2,6412.0,,1 Year,1 Hour,USD
koreacentral,Compute,Virtual Machines,FX8-2ms v2,Standard_FX8-2ms_v2,9111.0,,3 Years,1 Hour,USD
koreacentral,Compute,Virtual Machines,D16 v4 Spot,Standard_D16_v4,0.240576,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D16 v4 Spot,Standard_D16_v4,0.135181,,,1 Hour,USD
koreacentral,Compute,Azure App Service,I3 v2,App_Service_I3_v2_windows,2.292,,,1 Hour,USD
koreacentral,Compute,Azure App Service,I3 v2,App_Service_I3_v2_windows,14192.0,,1 Year,1 Hour,USD
koreacentral,Compute,Azure App Service,I3 v2,App_Service_I3_v2_windows,32376.0,,3 Years,1 Hour,USD
koreacentral,Compute,Virtual Machines,FX32-16ms v2,Standard_FX32-16ms_v2,6.608,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,FX32-16ms v2,Standard_FX32-16ms_v2,5.136,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D48s v6,Standard_D48s_v6,2.974,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D48s v6,Standard_D48s_v6,16150.0,,1 Year,1 Hour,USD
koreacentral,Compute,Virtual Machines,D48s v6,Standard_D48s_v6,30477.0,,3 Years,1 Hour,USD
koreacentral,Compute,Virtual Machines,F4s v2 Spot,Standard_F4s_v2,0.027494,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,F32s v2,Standard_F32s_v2,3.008,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,F32s v2,Standard_F32s_v2,1.536,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D16s v6 Spot,Standard_D16s_v6,0.247306,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D16s v6 Spot,Standard_D16s_v6,0.141911,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D16 v3 Low Priority,Standard_D16_v3,0.688,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D16 v3 Low Priority,Standard_D16_v3,0.197,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,NC64asT4 v3 Low Priority,Standard_NC64as_T4_v3,1.071,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,F48s v2 Low Priority,Standard_F48s_v2,1.805,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,F48s v2 Low Priority,Standard_F48s_v2,0.461,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D8d v4 Low Priority,Standard_D8d_v4,0.37,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D8d v4 Low Priority,Standard_D8d_v4,0.111,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,FX32ms v2 Spot,Standard_FX32ms_v2,1.05728,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,FX32ms v2 Spot,Standard_FX32ms_v2,0.82176,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D32ds v4,Standard_D32ds_v4,3.696,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D32ds v4,Standard_D32ds_v4,2.224,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D32 v4 Spot,Standard_D32_v4,0.270362,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,F2s Spot,Standard_F2s,0.014606,,,1 Hour,USD
koreacentral,Compute,Azure App Service,I1mv2,App_Service_I1_mv2_linux,0.543,,,1 Hour,USD
koreacentral,Compute,Azure App Service,I1mv2,App_Service_I1_mv2_linux,3092.0,,1 Year,1 Hour,USD
koreacentral,Compute,Azure App Service,I1mv2,App_Service_I1_mv2_linux,6422.0,,3 Years,1 Hour,USD
koreacentral,Compute,Virtual Machines,HX176-48rs,Standard_HX176-48rs,11.664,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,HX176-48rs,Standard_HX176-48rs,76630.0,,1 Year,1 Hour,USD
koreacentral,Compute,Virtual Machines,HX176-48rs,Standard_HX176-48rs,153261.0,,3 Years,1 Hour,USD
koreacentral,Compute,Virtual Machines,HX176-48rs,Standard_HX176-48rs,170273.0,,5 Years,1 Hour,USD
koreacentral,Compute,Virtual Machines,D4as v6 Spot,Standard_D4as_v6,0.058426,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D4as v6 Spot,Standard_D4as_v6,0.032077,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,DC48asv6 Low Priority,Standard_DC48as_v6,1.956,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,DC48asv6 Low Priority,Standard_DC48as_v6,0.537,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D32ads v6 Low Priority,Standard_D32ads_v6,0.45,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D4ds v4 Low Priority,Standard_D4ds_v4,0.0556,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D4lds v6,Standard_D4lds_v6,0.433,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D4lds v6,Standard_D4lds_v6,0.249,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,F2ams v6,Standard_F2ams_v6,0.313,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,F2ams v6,Standard_F2ams_v6,0.221,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D2lds v6 Spot,Standard_D2lds_v6,0.031074,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D2lds v6 Spot,Standard_D2lds_v6,0.0179,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D2a v4 Spot,Standard_D2a_v4,0.030072,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D2a v4 Spot,Standard_D2a_v4,0.016898,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D4ds v6 Spot,Standard_D4ds_v6,0.070168,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D4ds v6 Spot,Standard_D4ds_v6,0.043819,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,F48as v6 Spot,Standard_F48as_v6,0.895,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,F48as v6 Spot,Standard_F48as_v6,0.578814,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D128s v6 Spot,Standard_D128s_v6,1.135576,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D48ads v6 Low Priority,Standard_D48ads_v6,0.675,,,1 Hour,USD
koreacentral,Compute,Cloud Services,A1 v2,Standard_A1_v2,0.081,,,1 Hour,USD
koreacentral,Compute,Cloud Services,A1 v2,Standard_A1_v2,0.049,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D96ads v6 Spot,Standard_D96ads_v6,1.598828,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D96ads v6 Spot,Standard_D96ads_v6,0.966457,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D96ls v6 Spot,Standard_D96ls_v6,0.692802,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,ND96isH100v5,Standard_ND96is_H100_v5,119.459,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,ND96isH100v5,Standard_ND96is_H100_v5,669734.0,,1 Year,1 Hour,USD
koreacentral,Compute,Virtual Machines,ND96isH100v5,Standard_ND96is_H100_v5,1378187.0,,3 Years,1 Hour,USD
koreacentral,Compute,Virtual Machines,ND96isH100v5,Standard_ND96is_H100_v5,2092918.0,,5 Years,1 Hour,USD
koreacentral,Compute,Virtual Machines,D16ls v5 Low Priority,Standard_D16ls_v5,0.154,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,F48ams v6,Standard_F48ams_v6,5.294,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,F48ams v6,Standard_F48ams_v6,28755.0,,1 Year,1 Hour,USD
koreacentral,Compute,Virtual Machines,F48ams v6,Standard_F48ams_v6,54263.0,,3 Years,1 Hour,USD
koreacentral,Compute,Cloud Services,D4 v3 Low Priority,Standard_D4_v3,0.172,,,1 Hour,USD
koreacentral,Compute,Cloud Services,D4 v3 Low Priority,Standard_D4_v3,0.049,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D32s v4 Low Priority,Standard_D32s_v4,1.344,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D32s v4 Low Priority,Standard_D32s_v4,0.378,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,FX16ms v2 Spot,Standard_FX16ms_v2,0.52864,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,FX16ms v2 Spot,Standard_FX16ms_v2,0.41088,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D32a v4,Standard_D32a_v4,3.36,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D32a v4,Standard_D32a_v4,1.888,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D48d v4 Spot,Standard_D48d_v4,0.477715,,,1 Hour,USD
koreacentral,Compute,Azure Container Apps,Standard,,0.000714,,,1 Second,USD
koreacentral,Compute,Virtual Machines,FX48-12ms v2,Standard_FX48-12ms_v2,9.912,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,FX48-12ms v2,Standard_FX48-12ms_v2,7.704,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,HX176-24rs Low Priority,Standard_HX176-24rs,7.904,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,HX176-24rs Low Priority,Standard_HX176-24rs,2.333,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D2as v6,Standard_D2as_v6,0.112,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D2as v6,Standard_D2as_v6,578.0,,1 Year,1 Hour,USD
koreacentral,Compute,Virtual Machines,D2as v6,Standard_D2as_v6,1116.0,,3 Years,1 Hour,USD
koreacentral,Compute,Virtual Machines,D48ds v6,Standard_D48ds_v6,3.675,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D48ds v6,Standard_D48ds_v6,19962.0,,1 Year,1 Hour,USD
koreacentral,Compute,Virtual Machines,D48ds v6,Standard_D48ds_v6,37669.0,,3 Years,1 Hour,USD
koreacentral,Compute,Virtual Machines,D4ls v5,Standard_D4ls_v5,0.376,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D4ls v5,Standard_D4ls_v5,0.192,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D16as v4,Standard_D16as_v4,0.944,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D16as v4,Standard_D16as_v4,4796.0,,1 Year,1 Hour,USD
koreacentral,Compute,Virtual Machines,D16as v4,Standard_D16as_v4,9328.0,,3 Years,1 Hour,USD
koreacentral,Compute,Virtual Machines,HX176-24rs,Standard_HX176-24rs,11.664,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,HX176-24rs,Standard_HX176-24rs,76630.0,,1 Year,1 Hour,USD
koreacentral,Compute,Virtual Machines,HX176-24rs,Standard_HX176-24rs,153261.0,,3 Years,1 Hour,USD
koreacentral,Compute,Virtual Machines,HX176-24rs,Standard_HX176-24rs,170273.0,,5 Years,1 Hour,USD
koreacentral,Compute,Virtual Machines,D64as v6 Spot,Standard_D64as_v6,0.93395,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D64as v6 Spot,Standard_D64as_v6,0.51237,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D8s v4 Spot,Standard_D8s_v4,0.120288,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D8s v4 Spot,Standard_D8s_v4,0.06759,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D32ds v6,Standard_D32ds_v6,2.45,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D32ds v6,Standard_D32ds_v6,13308.0,,1 Year,1 Hour,USD
koreacentral,Compute,Virtual Machines,D32ds v6,Standard_D32ds_v6,25113.0,,3 Years,1 Hour,USD
koreacentral,Compute,Virtual Machines,NC6s v3,Standard_NC6s_v3,4.234,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D64d v4,Standard_D64d_v4,7.392,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D64d v4,Standard_D64d_v4,4.448,,,1 Hour,USD
koreacentral,Compute,Azure App Service,P1mv4,P1mv4,0.343,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D8ds v4 Low Priority,Standard_D8ds_v4,0.37,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D8ds v4 Low Priority,Standard_D8ds_v4,0.111,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,F1s Spot,Standard_F1s,0.007303,,,1 Hour,USD
koreacentral,Compute,Cloud Services,E20 v3,Standard_E20_v3,2.52,,,1 Hour,USD
koreacentral,Compute,Cloud Services,E20 v3,Standard_E20_v3,1.6,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,Ddsv4 Type 1,Ddsv4_Type 1,4.893,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,Ddsv4 Type 1,Ddsv4_Type 1,24957.0,,1 Year,1 Hour,USD
koreacentral,Compute,Virtual Machines,Ddsv4 Type 1,Ddsv4_Type 1,48347.0,,3 Years,1 Hour,USD
koreacentral,Compute,Virtual Machines,D192ds_v6,Standard_D192ds_v6,14.701,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D192ds_v6,Standard_D192ds_v6,79846.0,,1 Year,1 Hour,USD
koreacentral,Compute,Virtual Machines,D192ds_v6,Standard_D192ds_v6,150678.0,,3 Years,1 Hour,USD
koreacentral,Compute,Virtual Machines,NC80adisH100v5,Standard_NC80adis_H100_v5,18.846,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,NC80adisH100v5,Standard_NC80adis_H100_v5,123818.0,,1 Year,1 Hour,USD
koreacentral,Compute,Virtual Machines,NC80adisH100v5,Standard_NC80adis_H100_v5,272400.0,,3 Years,1 Hour,USD
koreacentral,Compute,Virtual Machines,F1 Spot,Standard_F1,0.007303,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D48s v4 Low Priority,Standard_D48s_v4,2.016,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D48s v4 Low Priority,Standard_D48s_v4,0.566,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,HB176-24rsv4 Spot,Standard_HB176-24rs_v4,2.743664,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,HB176-24rsv4 Spot,Standard_HB176-24rs_v4,1.49688,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,NV16as v4 Low Priority,Standard_NV16as_v4,0.252,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D32ls v6,Standard_D32ls_v6,1.613,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D32ls v6,Standard_D32ls_v6,8759.0,,1 Year,1 Hour,USD
koreacentral,Compute,Virtual Machines,D32ls v6,Standard_D32ls_v6,16530.0,,3 Years,1 Hour,USD
koreacentral,Compute,Cloud Services,F64s v2,,6.016,,,1 Hour,USD
koreacentral,Compute,Cloud Services,F64s v2,,3.072,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,NC12s v3 Low Priority,Standard_NC12s_v3,1.694,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D48lds v5 Low Priority,Standard_D48lds_v5,1.939,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D48lds v5 Low Priority,Standard_D48lds_v5,0.528,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D48als v6 Low Priority,Standard_D48als_v6,0.475,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D4 v3 Spot,Standard_D4_v3,0.061576,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D4 v3 Spot,Standard_D4_v3,0.035227,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D2ls v6 Spot,Standard_D2ls_v6,0.027638,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D2ls v6 Spot,Standard_D2ls_v6,0.014463,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D48d v4,Standard_D48d_v4,5.544,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D48d v4,Standard_D48d_v4,3.336,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D2ds v4,Standard_D2ds_v4,0.139,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D2ds v4,Standard_D2ds_v4,709.0,,1 Year,1 Hour,USD
koreacentral,Compute,Virtual Machines,D2ds v4,Standard_D2ds_v4,1373.0,,3 Years,1 Hour,USD
koreacentral,Compute,Virtual Machines,D32-16s v3,Standard_D32-16s_v3,1.968,,,1 Hour,USD
koreacentral,Compute,Cloud Services,D48 v3 Low Priority,Standard_D48_v3,2.064,,,1 Hour,USD
koreacentral,Compute,Cloud Services,D48 v3 Low Priority,Standard_D48_v3,0.59,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D32d v4 Spot,Standard_D32d_v4,0.529267,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D32d v4 Spot,Standard_D32d_v4,0.318477,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,FX8-2mds v2 Spot,Standard_FX8-2mds_v2,0.25392,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D8ds v4 Low Priority,Standard_D8ds_v4,0.111,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,F72als v6,Standard_F72als_v6,8.676,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,F72als v6,Standard_F72als_v6,5.364,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,F4s Low Priority,Standard_F4s,0.148,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,F4s Low Priority,Standard_F4s,0.0408,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,F1as v6,Standard_F1as_v6,0.13,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,F1as v6,Standard_F1as_v6,0.0842,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D16als v6 Spot,Standard_D16als_v6,0.113414,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,NC24rs v3 Spot,Standard_NC24rs_v3,3.039036,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,NC24rs v3 Spot,Standard_NC24rs_v3,2.86902,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,FX24-12mds v2,Standard_FX24-12mds_v2,4.761,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,FX24-12mds v2,Standard_FX24-12mds_v2,23773.0,,1 Year,1 Hour,USD
koreacentral,Compute,Virtual Machines,FX24-12mds v2,Standard_FX24-12mds_v2,33782.0,,3 Years,1 Hour,USD
koreacentral,Compute,Virtual Machines,D16alds v6 Low Priority,Standard_D16alds_v6,0.188,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D8as v4 Spot,Standard_D8as_v4,0.06759,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D2d v4 Spot,Standard_D2d_v4,0.033079,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D2d v4 Spot,Standard_D2d_v4,0.019905,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D16als v6 Low Priority,Standard_D16als_v6,0.611,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D16als v6 Low Priority,Standard_D16als_v6,0.158,,,1 Hour,USD
koreacentral,Compute,Cloud Services,A2 v2,Standard_A2_v2,0.17,,,1 Hour,USD
koreacentral,Compute,Cloud Services,A2 v2,Standard_A2_v2,0.102,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,FX64mds v2 Spot,Standard_FX64mds_v2,2.03136,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D2 v4,Standard_D2_v4,0.21,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D2 v4,Standard_D2_v4,0.118,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D192ds_v6 Spot,Standard_D192ds_v6,4.7066,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D192ds_v6 Spot,Standard_D192ds_v6,2.9402,,,1 Hour,USD
koreacentral,Compute,Azure App Service,I3mv2,App_Service_I3_mv2_linux,2.172,,,1 Hour,USD
koreacentral,Compute,Azure App Service,I3mv2,App_Service_I3_mv2_linux,12369.0,,1 Year,1 Hour,USD
koreacentral,Compute,Azure App Service,I3mv2,App_Service_I3_mv2_linux,25686.0,,3 Years,1 Hour,USD
koreacentral,Compute,Virtual Machines,D2 v3 Low Priority,Standard_D2_v3,0.086,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D2 v3 Low Priority,Standard_D2_v3,0.0246,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,FX48-12mds v2 Spot,Standard_FX48-12mds_v2,1.52352,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,FX24-12mds v2 Spot,Standard_FX24-12mds_v2,0.9384,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,FX24-12mds v2 Spot,Standard_FX24-12mds_v2,0.76176,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,F16s Spot,Standard_F16s,0.211793,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,F16s Spot,Standard_F16s,0.116851,,,1 Hour,USD
koreacentral,Compute,Azure App Service,P1mv4,P1mv4,0.251,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,FX64-32ms v2 Spot,Standard_FX64-32ms_v2,1.64352,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D16as v4 Low Priority,Standard_D16as_v4,0.672,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D16as v4 Low Priority,Standard_D16as_v4,0.189,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,Dadsv5 Type1,Dadsv5_Type1,7.823,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,Dadsv5 Type1,Dadsv5_Type1,40433.0,,1 Year,1 Hour,USD
koreacentral,Compute,Virtual Machines,Dadsv5 Type1,Dadsv5_Type1,78126.0,,3 Years,1 Hour,USD
koreacentral,Compute,Virtual Machines,D2s v6,Standard_D2s_v6,0.216,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D2s v6,Standard_D2s_v6,0.124,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D192ds_v6 Spot,Standard_D192ds_v6,2.9402,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,F4s v2 Low Priority,Standard_F4s_v2,0.141,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,F4s v2 Low Priority,Standard_F4s_v2,0.034,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,FX24-6ms v2 Spot,Standard_FX24-6ms_v2,0.61632,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,FX4-2mds v2 Spot,Standard_FX4-2mds_v2,0.15648,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,FX4-2mds v2 Spot,Standard_FX4-2mds_v2,0.12704,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,HB176-96rsv4 Spot,Standard_HB176-96rs_v4,2.743664,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,HB176-96rsv4 Spot,Standard_HB176-96rs_v4,1.49688,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D2ads v6,Standard_D2ads_v6,0.141,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D2ads v6,Standard_D2ads_v6,727.0,,1 Year,1 Hour,USD
koreacentral,Compute,Virtual Machines,D2ads v6,Standard_D2ads_v6,1404.0,,3 Years,1 Hour,USD
koreacentral,Compute,Virtual Machines,D16d v4,Standard_D16d_v4,1.848,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D16d v4,Standard_D16d_v4,1.112,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D2 v4,Standard_D2_v4,0.118,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D2 v4,Standard_D2_v4,601.0,,1 Year,1 Hour,USD
koreacentral,Compute,Virtual Machines,D2 v4,Standard_D2_v4,1166.0,,3 Years,1 Hour,USD
koreacentral,Compute,Virtual Machines,D32alds v6,Standard_D32alds_v6,1.878,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D32alds v6,Standard_D32alds_v6,9708.0,,1 Year,1 Hour,USD
koreacentral,Compute,Virtual Machines,D32alds v6,Standard_D32alds_v6,18758.0,,3 Years,1 Hour,USD
