currencyCode,tierMinimumUnits,retailPrice,unitPrice,armRegionName,location,effectiveStartDate,effectiveEndDate,meterId,meterName,productId,skuId,productName,skuName,serviceName,serviceId,serviceFamily,unitOfMeasure,type,isPrimaryMeterRegion,armSkuName,reservationTerm
USD,0.0,5.002,5.002,koreacentral,KR Central,2024-09-01T00:00:00Z,,0c330bf8-3294-597a-b556-06ea13a2410b,F32ams v6,DZH318Z0FXXQ,DZH318Z0FXXQ/01D9,Virtual Machines Famsv6 Series Windows,F32ams v6,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_F32ams_v6,
USD,0.0,3.53,3.53,koreacentral,KR Central,2024-09-01T00:00:00Z,,0c330bf8-3294-597a-b556-06ea13a2410b,F32ams v6,DZH318Z0FXXQ,DZH318Z0FXXQ/01D9,Virtual Machines Famsv6 Series Windows,F32ams v6,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,Standard_F32ams_v6,
USD,0.0,7.296,7.296,koreacentral,KR Central,2021-11-01T00:00:00Z,,0c431b57-d138-5b08-938a-668fc67cf50f,E96-48as_v4,DZH318Z0CM2D,DZH318Z0CM2D/01S5,Virtual Machines Easv4 Series,E96-48as_v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E96-48as_v4,
USD,0.0,37581.0,37581.0,koreacentral,KR Central,2021-11-01T00:00:00Z,,0c431b57-d138-5b08-938a-668fc67cf50f,E96-48as_v4,DZH318Z0CM2D,DZH318Z0CM2D/01S0,Virtual Machines Easv4 Series,E96-48as_v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,Standard_E96-48as_v4,1 Year
USD,0.0,72094.0,72094.0,koreacentral,KR Central,2021-11-01T00:00:00Z,,0c431b57-d138-5b08-938a-668fc67cf50f,E96-48as_v4,DZH318Z0CM2D,DZH318Z0CM2D/01S3,Virtual Machines Easv4 Series,E96-48as_v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,Standard_E96-48as_v4,3 Years
USD,0.0,3.226,3.226,koreacentral,KR Central,2024-10-01T00:00:00Z,,0c4c2421-2822-503c-9902-27900c7910e9,D64ls v6,DZH318Z0GNH1,DZH318Z0GNH1/01QK,Virtual Machines Dlsv6 Series,D64ls v6,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D64ls_v6,
USD,0.0,17519.0,17519.0,koreacentral,KR Central,2024-10-01T00:00:00Z,,0c4c2421-2822-503c-9902-27900c7910e9,D64ls v6,DZH318Z0GNH1,DZH318Z0GNH1/0295,Virtual Machines Dlsv6 Series,D64ls v6,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,Standard_D64ls_v6,1 Year
USD,0.0,33060.0,33060.0,koreacentral,KR Central,2024-10-01T00:00:00Z,,0c4c2421-2822-503c-9902-27900c7910e9,D64ls v6,DZH318Z0GNH1,DZH318Z0GNH1/028Z,Virtual Machines Dlsv6 Series,D64ls v6,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,Standard_D64ls_v6,3 Years
USD,0.0,0.033079,0.033079,koreacentral,KR Central,2025-07-01T00:00:00Z,2025-07-31T23:59:00Z,0c57b418-8daf-5901-acb0-7c58cb70a6fa,D2ds v4 Spot,DZH318Z0CSHH,DZH318Z0CSHH/006G,Virtual Machines Ddsv4 Series Windows,D2ds v4 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D2ds_v4,
USD,0.0,0.019905,0.019905,koreacentral,KR Central,2025-07-01T00:00:00Z,2025-07-31T23:59:00Z,0c57b418-8daf-5901-acb0-7c58cb70a6fa,D2ds v4 Spot,DZH318Z0CSHH,DZH318Z0CSHH/006G,Virtual Machines Ddsv4 Series Windows,D2ds v4 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,Standard_D2ds_v4,
USD,0.0,17.834,17.834,koreacentral,KR Central,2019-11-01T00:00:00Z,,0c595cdb-ee2e-4098-8c29-fe9765c89a9e,M128ms Low Priority,DZH318Z0BPW5,DZH318Z0BPW5/00MW,Virtual Machines MS Series Windows,M128ms Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_M128ms,
USD,0.0,7.74,7.74,koreacentral,KR Central,2019-11-01T00:00:00Z,,0c595cdb-ee2e-4098-8c29-fe9765c89a9e,M128ms Low Priority,DZH318Z0BPW5,DZH318Z0BPW5/00MW,Virtual Machines MS Series Windows,M128ms Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,Standard_M128ms,
USD,0.0,0.749,0.749,koreacentral,KR Central,2023-09-01T00:00:00Z,,0c5b3676-e442-5da6-a2dc-df3d859cc3ff,B16as v2,DZH318Z0K9JH,DZH318Z0K9JH/00RV,Virtual Machines Basv2 Series,B16as v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_B16as_v2,
USD,0.0,3673.0,3673.0,koreacentral,KR Central,2023-09-01T00:00:00Z,,0c5b3676-e442-5da6-a2dc-df3d859cc3ff,B16as v2,DZH318Z0K9JH,DZH318Z0K9JH/02MT,Virtual Machines Basv2 Series,B16as v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,Standard_B16as_v2,1 Year
USD,0.0,7478.0,7478.0,koreacentral,KR Central,2023-09-01T00:00:00Z,,0c5b3676-e442-5da6-a2dc-df3d859cc3ff,B16as v2,DZH318Z0K9JH,DZH318Z0K9JH/02N2,Virtual Machines Basv2 Series,B16as v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,Standard_B16as_v2,3 Years
USD,0.0,0.422726,0.422726,koreacentral,KR Central,2025-07-01T00:00:00Z,,0c6b2b26-374a-5577-a78b-d64a7503fc1d,D48s v3 Spot,DZH318Z0BQ50,DZH318Z0BQ50/02F1,Virtual Machines DSv3 Series,D48s v3 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D48s_v3,
USD,0.0,15.64,15.64,koreacentral,KR Central,2025-01-01T00:00:00Z,,0c6ed13e-aaa9-5262-b3cb-54e5564806ae,FX64-16mds v2,DZH318Z0H7DN,DZH318Z0H7DN/04K8,Virtual Machines FXmdsv2 Series Windows,FX64-16mds v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_FX64-16mds_v2,
USD,0.0,12.696,12.696,koreacentral,KR Central,2025-01-01T00:00:00Z,,0c6ed13e-aaa9-5262-b3cb-54e5564806ae,FX64-16mds v2,DZH318Z0H7DN,DZH318Z0H7DN/04K8,Virtual Machines FXmdsv2 Series Windows,FX64-16mds v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,Standard_FX64-16mds_v2,
USD,0.0,2.11456,2.11456,koreacentral,KR Central,2025-07-01T00:00:00Z,,0c785034-c443-5710-bfa9-83ed98501522,FX64-16ms v2 Spot,DZH318Z0H7F2,DZH318Z0H7F2/055J,Virtual Machines FXmsv2 Series Windows,FX64-16ms v2 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_FX64-16ms_v2,
USD,0.0,1.64352,1.64352,koreacentral,KR Central,2025-07-01T00:00:00Z,,0c785034-c443-5710-bfa9-83ed98501522,FX64-16ms v2 Spot,DZH318Z0H7F2,DZH318Z0H7F2/055J,Virtual Machines FXmsv2 Series Windows,FX64-16ms v2 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,Standard_FX64-16ms_v2,
USD,0.0,0.910752,0.910752,koreacentral,KR Central,2025-07-01T00:00:00Z,,0c97ed75-952f-57af-b273-1d6ce01d409c,E48ds v4 Spot,DZH318Z0CSHB,DZH318Z0CSHB/003D,Virtual Machines Edsv4 Series Windows,E48ds v4 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E48ds_v4,
USD,0.0,0.594566,0.594566,koreacentral,KR Central,2025-07-01T00:00:00Z,,0c97ed75-952f-57af-b273-1d6ce01d409c,E48ds v4 Spot,DZH318Z0CSHB,DZH318Z0CSHB/003D,Virtual Machines Edsv4 Series Windows,E48ds v4 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,Standard_E48ds_v4,
USD,0.0,0.755,0.755,koreacentral,KR Central,2021-11-01T00:00:00Z,,0cabc7d6-51cf-5978-9221-294373a1503d,D64 v4 Low Priority,DZH318Z0D1L4,DZH318Z0D1L4/00FL,Virtual Machines Dv4 Series,D64 v4 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D64_v4,
USD,0.0,4.24,4.24,koreacentral,KR Central,2021-11-01T00:00:00Z,,54189146-953f-5b74-ae71-701a8855ea71,E32-16ds v5,DZH318Z096SL,DZH318Z096SL/04Z6,Virtual Machines Edsv5 Series Windows,E32-16ds v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,False,Standard_E32-16ds_v5,
USD,0.0,2.768,2.768,koreacentral,KR Central,2021-11-01T00:00:00Z,,54189146-953f-5b74-ae71-701a8855ea71,E32-16ds v5,DZH318Z096SL,DZH318Z096SL/04Z6,Virtual Machines Edsv5 Series Windows,E32-16ds v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,False,Standard_E32-16ds_v5,
USD,0.0,0.0976,0.0976,koreacentral,KR Central,2021-11-01T00:00:00Z,,0caeca6d-19f3-5fdb-ac96-ad6d66d042df,E2 v4 Low Priority,DZH318Z0D1L3,DZH318Z0D1L3/00R5,Virtual Machines Ev4 Series Windows,E2 v4 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E2_v4,
USD,0.0,0.0304,0.0304,koreacentral,KR Central,2021-11-01T00:00:00Z,,0caeca6d-19f3-5fdb-ac96-ad6d66d042df,E2 v4 Low Priority,DZH318Z0D1L3,DZH318Z0D1L3/00R5,Virtual Machines Ev4 Series Windows,E2 v4 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,Standard_E2_v4,
USD,0.0,0.099094,0.099094,koreacentral,KR Central,2025-07-01T00:00:00Z,,0cb11117-52a2-5fd1-be08-f645fad07f74,E8-4ds v4 Spot,DZH318Z0CSHK,DZH318Z0CSHK/00H0,Virtual Machines Edsv4 Series,E8-4ds v4 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E8-4ds_v4,
USD,0.0,98.89,98.89,koreacentral,KR Central,2023-05-01T00:00:00Z,,0cb14a85-3943-56c0-beda-91d76c9b0b18,M416_8_v2,DZH318Z0BX63,DZH318Z0BX63/04BZ,Virtual Machines MSv2 Series Windows,M416_8_v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_M416s_8_v2,
USD,0.0,79.75,79.75,koreacentral,KR Central,2023-05-01T00:00:00Z,,0cb14a85-3943-56c0-beda-91d76c9b0b18,M416_8_v2,DZH318Z0BX63,DZH318Z0BX63/04BZ,Virtual Machines MSv2 Series Windows,M416_8_v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,Standard_M416s_8_v2,
USD,0.0,0.060144,0.060144,koreacentral,KR Central,2025-07-01T00:00:00Z,2025-07-31T23:59:00Z,0cc50fce-df2c-542e-8226-85c1a2e716e8,D4as v4 Spot,DZH318Z0CM93,DZH318Z0CM93/00B8,Virtual Machines Dasv4 Series Windows,D4as v4 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D4as_v4,
USD,0.0,0.033795,0.033795,koreacentral,KR Central,2025-07-01T00:00:00Z,2025-07-31T23:59:00Z,0cc50fce-df2c-542e-8226-85c1a2e716e8,D4as v4 Spot,DZH318Z0CM93,DZH318Z0CM93/00B8,Virtual Machines Dasv4 Series Windows,D4as v4 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,Standard_D4as_v4,
USD,0.0,0.976,0.976,koreacentral,KR Central,2021-11-01T00:00:00Z,,0cc7510a-ea05-5d68-bea1-32d06b67b4f4,E20s v5 Low Priority,DZH318Z096T1,DZH318Z096T1/053B,Virtual Machines Esv5 Series Windows,E20s v5 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E20s_v5,
USD,0.0,0.304,0.304,koreacentral,KR Central,2021-11-01T00:00:00Z,,0cc7510a-ea05-5d68-bea1-32d06b67b4f4,E20s v5 Low Priority,DZH318Z096T1,DZH318Z096T1/053B,Virtual Machines Esv5 Series Windows,E20s v5 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,Standard_E20s_v5,
USD,0.0,0.970354,0.970354,koreacentral,KR Central,2025-07-01T00:00:00Z,,0ccd6654-1158-55b6-948d-3c4ec95ad016,HC44-32rs Spot,DZH318Z0BXNH,DZH318Z0BXNH/00DV,Virtual Machines HCS Series Windows,HC44-32rs Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_HC44-32rs,
USD,0.0,0.658658,0.658658,koreacentral,KR Central,2025-07-01T00:00:00Z,,0ccd6654-1158-55b6-948d-3c4ec95ad016,HC44-32rs Spot,DZH318Z0BXNH,DZH318Z0BXNH/00DV,Virtual Machines HCS Series Windows,HC44-32rs Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,Standard_HC44-32rs,
USD,0.0,2.249348,2.249348,koreacentral,KR Central,2025-01-01T00:00:00Z,,0cd2e8e8-8038-5676-99fd-98978bd4a609,Standard_M48-12s_1_v3 Spot,DZH318Z0K7B3,DZH318Z0K7B3/01LZ,Virtual Machines Msv3 Medium Memory Series Windows,Standard_M48-12s_1_v3 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_M48s-12_1_v3,
USD,0.0,1.807748,1.807748,koreacentral,KR Central,2025-01-01T00:00:00Z,,0cd2e8e8-8038-5676-99fd-98978bd4a609,Standard_M48-12s_1_v3 Spot,DZH318Z0K7B3,DZH318Z0K7B3/01LZ,Virtual Machines Msv3 Medium Memory Series Windows,Standard_M48-12s_1_v3 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,Standard_M48s-12_1_v3,
USD,0.0,1.22,1.22,koreacentral,KR Central,2023-07-01T00:00:00Z,,0cd3ac24-5713-5da9-8914-10e6b3c53ed0,NV36adms A10 v5 Low Priority,DZH318Z09JCN,DZH318Z09JCN/012D,Virtual Machines NVadsA10v5 Series,Standard_NV36adms_A10_v5 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_NV36adms_A10_v5,
USD,0.0,11.899,11.899,koreacentral,KR Central,2020-10-01T00:00:00Z,,0cf58abc-221e-5c12-8c6a-eea0055e8640,M416s v2 Low Priority,DZH318Z0BX5L,DZH318Z0BX5L/00Q2,Virtual Machines MSv2 Series,M416s v2 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_M416s_v2,
USD,0.0,0.739,0.739,koreacentral,KR Central,2021-11-01T00:00:00Z,,0cf6f13b-230f-5926-9a27-d7b0c762d4be,D16d v5 Low Priority,DZH318Z08M9F,DZH318Z08M9F/0091,Virtual Machines Ddv5 Series Windows,Standard_D16d_v5 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D16d_v5,
USD,0.0,0.222,0.222,koreacentral,KR Central,2021-11-01T00:00:00Z,,0cf6f13b-230f-5926-9a27-d7b0c762d4be,D16d v5 Low Priority,DZH318Z08M9F,DZH318Z08M9F/0091,Virtual Machines Ddv5 Series Windows,Standard_D16d_v5 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,Standard_D16d_v5,
USD,0.0,0.752,0.752,koreacentral,KR Central,2022-07-01T00:00:00Z,,0cfc1928-51e6-56f5-9204-ae7d8f4a5c30,D16as v5 Promo,DZH318Z08W2M,DZH318Z08W2M/00J7,Virtual Machines Dasv5 Promo Series,Standard_D16as_v5_Promo,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D16as_v5_Promo,
USD,0.0,3887.0,3887.0,koreacentral,KR Central,2022-07-01T00:00:00Z,,0cfc1928-51e6-56f5-9204-ae7d8f4a5c30,D16as v5 Promo,DZH318Z08W2M,DZH318Z08W2M/00VN,Virtual Machines Dasv5 Promo Series,Standard_D16as_v5_Promo,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,Standard_D16as_v5_Promo,1 Year
USD,0.0,7510.0,7510.0,koreacentral,KR Central,2022-07-01T00:00:00Z,,0cfc1928-51e6-56f5-9204-ae7d8f4a5c30,D16as v5 Promo,DZH318Z08W2M,DZH318Z08W2M/00VH,Virtual Machines Dasv5 Promo Series,Standard_D16as_v5_Promo,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,Standard_D16as_v5_Promo,3 Years
USD,0.0,11.472,11.472,koreacentral,KR Central,2025-06-01T00:00:00Z,,d04494fd-0ba5-51b4-be08-26bd6ed1864c,E96-24as v6,DZH318Z0F5F3,DZH318Z0F5F3/02S3,Virtual Machines Easv6 Series Windows,E96-24as v6,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,False,Standard_E96-24as_v6,
USD,0.0,7.056,7.056,koreacentral,KR Central,2025-06-01T00:00:00Z,,d04494fd-0ba5-51b4-be08-26bd6ed1864c,E96-24as v6,DZH318Z0F5F3,DZH318Z0F5F3/02S3,Virtual Machines Easv6 Series Windows,E96-24as v6,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,False,Standard_E96-24as_v6,
USD,0.0,0.037948,0.037948,koreacentral,KR Central,2025-07-01T00:00:00Z,,0d0e8702-a5b6-5ed2-874d-0663bff28776,E2d v4 Spot,DZH318Z0D1LH,DZH318Z0D1LH/00PH,Virtual Machines Edv4 Series Windows,E2d v4 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E2d_v4,
USD,0.0,0.024774,0.024774,koreacentral,KR Central,2025-07-01T00:00:00Z,,0d0e8702-a5b6-5ed2-874d-0663bff28776,E2d v4 Spot,DZH318Z0D1LH,DZH318Z0D1LH/00PH,Virtual Machines Edv4 Series Windows,E2d v4 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,Standard_E2d_v4,
USD,0.0,0.0976,0.0976,koreacentral,KR Central,2021-11-01T00:00:00Z,,0d13eddf-0816-5ae2-9fd9-62be1c4e4181,E2a v4/E2as v4 Low Priority,DZH318Z0CM95,DZH318Z0CM95/00CK,Virtual Machines Eav4 Series Windows,E2a v4 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E2a_v4,
USD,0.0,0.0304,0.0304,koreacentral,KR Central,2021-11-01T00:00:00Z,,0d13eddf-0816-5ae2-9fd9-62be1c4e4181,E2a v4/E2as v4 Low Priority,DZH318Z0CM95,DZH318Z0CM95/00CK,Virtual Machines Eav4 Series Windows,E2a v4 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,Standard_E2a_v4,
USD,0.0,1.578,1.578,koreacentral,KR Central,2024-10-01T00:00:00Z,,0d23ecca-7f01-5356-8563-3bfad5df4a4a,E16ds v6,DZH318Z0GNHM,DZH318Z0GNHM/02RD,Virtual Machines Edsv6 Series,E16ds v6,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E16ds_v6,
USD,0.0,8571.0,8571.0,koreacentral,KR Central,2024-10-01T00:00:00Z,,0d23ecca-7f01-5356-8563-3bfad5df4a4a,E16ds v6,DZH318Z0GNHM,DZH318Z0GNHM/0L10,Virtual Machines Edsv6 Series,E16ds v6,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,Standard_E16ds_v6,1 Year
USD,0.0,16174.0,16174.0,koreacentral,KR Central,2024-10-01T00:00:00Z,,0d23ecca-7f01-5356-8563-3bfad5df4a4a,E16ds v6,DZH318Z0GNHM,DZH318Z0GNHM/0L0X,Virtual Machines Edsv6 Series,E16ds v6,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,Standard_E16ds_v6,3 Years
USD,0.0,1.0588,1.0588,koreacentral,KR Central,2025-01-01T00:00:00Z,,0d287a68-56b6-5996-8c7e-9c9ab9895e9b,F48ams v6 Spot,DZH318Z0FXXM,DZH318Z0FXXM/00LQ,Virtual Machines Famsv6 Series,F48ams v6 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_F48ams_v6,
USD,0.0,4.685,4.685,koreacentral,KR Central,2021-11-01T00:00:00Z,,0d350777-6021-5d61-9a58-0f0c54b2c10e,E96 v5 Low Priority,DZH318Z08M9H,DZH318Z08M9H/00V1,Virtual Machines Ev5 Series Windows,Standard_E96_v5 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E96_v5,
USD,0.0,1.459,1.459,koreacentral,KR Central,2021-11-01T00:00:00Z,,0d350777-6021-5d61-9a58-0f0c54b2c10e,E96 v5 Low Priority,DZH318Z08M9H,DZH318Z08M9H/00V1,Virtual Machines Ev5 Series Windows,Standard_E96_v5 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,Standard_E96_v5,
USD,0.0,0.174131,0.174131,koreacentral,KR Central,2025-07-01T00:00:00Z,,0d46115e-044b-5975-af46-dc31d34811e3,E16-4s v4 Spot,DZH318Z0CSHL,DZH318Z0CSHL/004D,Virtual Machines Esv4 Series,E16-4s v4 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E16-4s_v4,
USD,0.0,2.016,2.016,koreacentral,KR Central,2021-11-01T00:00:00Z,,0d4dcec3-a65b-5fcc-9b60-084b3f816433,D48 v4 Low Priority,DZH318Z0D1MV,DZH318Z0D1MV/00KP,Virtual Machines Dv4 Series Windows,D48 v4 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D48_v4,
USD,0.0,0.566,0.566,koreacentral,KR Central,2021-11-01T00:00:00Z,,0d4dcec3-a65b-5fcc-9b60-084b3f816433,D48 v4 Low Priority,DZH318Z0D1MV,DZH318Z0D1MV/00KP,Virtual Machines Dv4 Series Windows,D48 v4 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,Standard_D48_v4,
USD,0.0,2.224,2.224,koreacentral,KR Central,2021-11-01T00:00:00Z,,0d5cf178-c35d-5808-96a1-a8c3dc072346,D32ds v5,DZH318Z08MC6,DZH318Z08MC6/00CH,Virtual Machines Ddsv5 Series,Standard_D32ds_v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D32ds_v5,
USD,0.0,11495.0,11495.0,koreacentral,KR Central,2025-04-01T00:00:00Z,,0d5cf178-c35d-5808-96a1-a8c3dc072346,D32ds v5,DZH318Z08MC6,DZH318Z08MC6/01M4,Virtual Machines Ddsv5 Series,Standard_D32ds_v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,Standard_D32ds_v5,1 Year
USD,0.0,22210.0,22210.0,koreacentral,KR Central,2021-11-01T00:00:00Z,,0d5cf178-c35d-5808-96a1-a8c3dc072346,D32ds v5,DZH318Z08MC6,DZH318Z08MC6/01LX,Virtual Machines Ddsv5 Series,Standard_D32ds_v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,Standard_D32ds_v5,3 Years
USD,0.0,0.014606,0.014606,koreacentral,KR Central,2025-07-01T00:00:00Z,2025-07-31T23:59:00Z,0d794000-92b0-5b43-ae7e-84eaaa3b0204,A2 v2 Spot,DZH318Z0BPRJ,DZH318Z0BPRJ/013H,Virtual Machines Av2 Series,A2 v2 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_A2_v2,
USD,0.0,4.376,4.376,koreacentral,KR Central,2019-01-01T00:00:00Z,,cdf13a42-2c6d-46ec-b014-ee4475cd5b77,E64-32s v3,DZH318Z0BQ4R,DZH318Z0BQ4R/018D,Virtual Machines ESv3 Series,E64-32s v3,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,False,Standard_E64-32s_v3,
USD,0.0,24856.0,24856.0,koreacentral,KR Central,2017-07-17T00:00:00Z,,cdf13a42-2c6d-46ec-b014-ee4475cd5b77,E64-32s v3,DZH318Z0BQ4R,DZH318Z0BQ4R/0185,Virtual Machines ESv3 Series,E64-32s v3,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,False,Standard_E64-32s_v3,1 Year
USD,0.0,47682.0,47682.0,koreacentral,KR Central,2017-07-17T00:00:00Z,,cdf13a42-2c6d-46ec-b014-ee4475cd5b77,E64-32s v3,DZH318Z0BQ4R,DZH318Z0BQ4R/0184,Virtual Machines ESv3 Series,E64-32s v3,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,False,Standard_E64-32s_v3,3 Years
USD,0.0,1.599136,1.599136,koreacentral,KR Central,2025-07-01T00:00:00Z,,0d863c86-3ac0-55ec-b54a-266d687d276f,M32-8ms Spot,DZH318Z0BPW5,DZH318Z0BPW5/01XD,Virtual Machines MS Series Windows,M32-8ms Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_M32-8ms,
USD,0.0,1.372448,1.372448,koreacentral,KR Central,2025-07-01T00:00:00Z,,0d863c86-3ac0-55ec-b54a-266d687d276f,M32-8ms Spot,DZH318Z0BPW5,DZH318Z0BPW5/01XD,Virtual Machines MS Series Windows,M32-8ms Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,Standard_M32-8ms,
USD,0.0,0.522394,0.522394,koreacentral,KR Central,2025-07-01T00:00:00Z,,0da2c4f1-88e0-5efe-b208-e0f69ea4cdf9,E48s v4 Spot,DZH318Z0CSHL,DZH318Z0CSHL/002J,Virtual Machines Esv4 Series,E48s v4 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E48s_v4,
USD,0.0,3.174,3.174,koreacentral,KR Central,2025-01-01T00:00:00Z,,0db61aa7-f394-5a44-a299-407413e5b503,FX16mds v2,DZH318Z0H7DR,DZH318Z0H7DR/06K6,Virtual Machines FXmdsv2 Series,FX16mds v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_FX16mds_v2,
USD,0.0,15848.0,15848.0,koreacentral,KR Central,2025-01-01T00:00:00Z,,0db61aa7-f394-5a44-a299-407413e5b503,FX16mds v2,DZH318Z0H7DR,DZH318Z0H7DR/095P,Virtual Machines FXmdsv2 Series,FX16mds v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,Standard_FX16mds_v2,1 Year
USD,0.0,22521.0,22521.0,koreacentral,KR Central,2025-01-01T00:00:00Z,,0db61aa7-f394-5a44-a299-407413e5b503,FX16mds v2,DZH318Z0H7DR,DZH318Z0H7DR/095S,Virtual Machines FXmdsv2 Series,FX16mds v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,Standard_FX16mds_v2,3 Years
